timestamp,user_x,user_y,user_z,best_ap_id,ap_x,ap_y,ap_z,distance,sinr_db,sinr_linear,received_power_dbm
760.6,379.0000000020866,78.0,0.0,ap2,467.0,175.0,0.0,130.96946208804843,29.363286880265832,863.6319248941223,-80.63671311973417
760.7,381.00000000208706,78.0,0.0,ap2,467.0,175.0,0.0,129.6341004506184,29.4523025883625,881.516120661002,-80.5476974116375
760.8000000000001,383.0000000020875,78.0,0.0,ap2,467.0,175.0,0.0,128.31601614626797,29.54107040593793,899.7193080903268,-80.45892959406207
760.9000000000001,385.00000000208803,78.0,0.0,ap2,467.0,175.0,0.0,127.0157470538892,29.629536418361212,918.2345755721909,-80.37046358163879
761.0,387.0000000020885,78.0,0.0,ap2,467.0,175.0,0.0,125.73384587956356,29.717643761849175,937.0534763555477,-80.28235623815083
761.1,389.00000000208894,78.0,0.0,ap2,467.0,175.0,0.0,124.47088012733792,29.805332547645747,956.1659076811038,-80.19466745235425
761.2,391.00000000208934,78.0,0.0,ap2,467.0,175.0,0.0,123.22743200960743,29.892539793872686,975.5599873362889,-80.10746020612731
761.3000000000001,393.0000000020898,78.0,0.0,ap2,467.0,175.0,0.0,122.00409829055215,29.979199366587494,995.2219286328184,-80.0208006334125
761.4000000000001,395.00000000209025,78.0,0.0,ap2,467.0,175.0,0.0,120.80149005578949,30.065241931712507,1015.1359150070108,-79.9347580682875
761.5,397.0000000020907,78.0,0.0,ap2,467.0,175.0,0.0,119.62023240115906,30.150594919624382,1035.2839756583098,-79.84940508037562
761.6,399.0000000020912,78.0,0.0,ap2,467.0,175.0,0.0,118.46096403337091,30.235182504312007,1055.645863870302,-79.76481749568799
761.7,401.00000000209167,78.0,0.0,ap2,467.0,175.0,0.0,117.32433677512905,30.318925599118316,1076.1989398974831,-79.68107440088168
761.8000000000001,403.0000000020921,78.0,0.0,ap2,467.0,175.0,0.0,116.2110149673094,30.401741871176114,1096.918060546869,-79.59825812882389
761.9000000000001,405.0000000020926,78.0,0.0,ap2,467.0,175.0,0.0,115.12167476083955,30.48354577672167,1117.7754778300591,-79.51645422327833
